Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Yummy Dimsum,9.5,"472/30 Phạm Văn Đồng, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",4,https://www.foody.vn/ho-chi-minh/yummy-dimsum
Gà Sài Gòn - Lê Văn Chí,_._,"257 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-sai-gon-le-van-chi
Yummy - Gà Nướng Muối Ớt - Lê Văn Chí,4.0,"257 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/yummy-ga-nuong-muoi-ot-le-van-chi
Bánh Mì Hà Nội Gò Vấp - Phú Châu,_._,"24 Phú Châu, P. Tam Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-ha-noi-go-vap-phu-chau
Bò Sốt Hàu Ms Sheep,_._,"39A Chương Dương, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bo-sot-hau-ms-sheep
Trà Sữa Nhà Làm & Đồ Ăn Vặt Yến Nhi,_._,"23A Đường Số 12, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tra-sua-nha-lam-do-an-vat-yen-nhi
Atacama - Nước Ép Nguyên Chất & Sinh Tố Giảm Cân,_._,"267/13 Võ Văn Ngân, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/atacama-nuoc-ep-nguyen-chat-sinh-to-giam-can
"Opal - Ăn Vặt, Trái Cây & Bánh Tráng - Shop Online",_._,"79A/1 Đường Số 20, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/opal-an-vat-trai-cay-banh-trang-shop-online
Muối Cay - Món Nướng Đà Lạt,_._,"9 Einstein, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/muoi-cay-mon-nuong-da-lat
Bánh Mỳ Boy - Bánh Tráng Trộn,_._,"70 Đường Số 6, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-my-boy-banh-trang-tron
Ăn Vặt CuBo,_._,"37 Đường Số 24, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/an-vat-cubo
Cơm Gà Ngon Chuẩn Vị - Đường Số 5,_._,"54 Đường Số 5, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-ngon-chuan-vi-duong-so-5
Bánh Mì - Giò Chả Hiền An - Tô Ngọc Vân,_._,"606 Tô Ngọc Vân, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-gio-cha-hien-an-to-ngoc-van
Lò Bánh Mì Thanh Huy,_._,"125 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/lo-banh-mi-thanh-huy
Gà Ta - Vịt Hiệp Thuỷ,_._,"F3 Đường Số 2, Khu Phố 5, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-ta-vit-hiep-thuy
Gà Tươi Siêu Ngon 69 - Đường Số 9,_._,"34/21/4 Đường Số 9, P. Hiệp Bình Phước,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-tuoi-sieu-ngon-69-duong-so-9
Bếp Hồng - Bánh Mì & Bánh Gà - Đường 39,_._,"4 Đường Số 39, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bep-hong-banh-mi-banh-ga-duong-39.wzcaey
2Chips - Ăn Vặt - Đường Số 8,_._,"90 Đường Số 8, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/2chips-an-vat-duong-so-8
Dê Sướng - Hải Sản Tươi Sống - Lê Văn Chí,_._,"43 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/de-suong-hai-san-tuoi-song-le-van-chi.pmjcnl
Cơm Niêu Đệ Nhất - Cơm Văn Phòng  - Lương Khải Siêu,_._,"số 6 Lương Khải Siêu, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-nieu-de-nhat-com-van-phong-luong-khai-sieu.064jxc
Tiệm Cà Phê Số 14 Đặt Biệt - Cà Phê - Linh Trung,_._,"14 Linh Trung, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tiem-ca-phe-so-14-dat-biet-ca-phe-linh-trung.vfebob
Sạp Mẹ Đô - Đồ Ăn - Quốc Lộ 13,_._,"606/20/13 Quốc Lộ 13, P. Hiệp Bình Phước,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/sap-me-do-do-an-quoc-lo-13.gcubm1
