Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Quán Ốc Anh Ba Tèo - Đường Số 30,10.0,"3 Đường Số 30, P. Bình Trưng Tây,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-oc-anh-ba-teo-duong-so-30
Hệ thống Quán Bụi - Ẩm Thực Việt,9.9,"2chi nhánh,2",4,https://www.foody.vn/thuong-hieu/quan-bui-am-thuc-viet?c=ho-chi-minh
Trần Gia Ký - Sủi Cảo Mì,_._,"28/5/2 Đường Số 11, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tran-gia-ky-sui-cao-mi
"Quán Hoàng Mai - Phở, Bún Bò & Hủ Tiếu",_._,"Lô B3, Chung Cư Thạnh Mỹ Lợi, P. Thanh Mỹ Lợi,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-hoang-mai-pho-bun-bo-hu-tieu
"Zô Zô - Rau Má Tươi, Trà Sữa & Tàu Hủ Đá",_._,"396 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/zo-zo-rau-ma-tuoi-tra-sua-tau-hu-da
Bò Lá Lốt 5 Hưởng,_._,"Công Viên Mười Mẫu, Đường Số 49, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bo-la-lot-5-huong
Keto Town - Phố Ẩm Thực,_._,"281 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/keto-town-pho-am-thuc
Bột Chiên An Phúc,_._,"8 Vũ Tông Phan, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bot-chien-an-phuc
Material Cafe - Nguyễn Bá Huân,_._,"36 Nguyễn Bá Huân, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/material-cafe-nguyen-ba-huan
Bakmie - Mì Xào & Cơm Chiên Indonesia,_._,"Căn SAV.3-00.08 Tầng Trệt, Tháp 3 Chung Cư The Sun Avenue, 28 Mai Chí Thọ, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bakmie-mi-xao-com-chien-indonesia
Ốc 170 Nguyễn Hoàng,_._,"170 Nguyễn Hoàng, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/oc-170-nguyen-hoang
Bò Né NaNo - Quốc Hương,_._,"47/41 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bo-ne-nano-quoc-huong
BEER IN DESERT - SINH TỐ & NƯỚC ÉP - ĐƯỜNG 62,_._,"2 Đường 62, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/beer-in-desert-sinh-to-nuoc-ep-duong-62
Quán Ăn Cháo Hàn Quốc,_._,"51 Song Hành, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-chao-han-quoc
Ăn Vặt Tiểu Linh,_._,"8B Đường Số 2, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/an-vat-tieu-linh
Quán 226 - Nguyễn Thị Định,_._,"226 Nguyễn Thị Định, P. Bình Trưng Tây,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-226-nguyen-thi-dinh
San Fu Lou - Dimsum & Hotpot - Song Hành,_._,"40 Song Hành, KĐT. An Phú, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/san-fu-lou-dimsum-hotpot-song-hanh
Quán Bánh Canh Bột Xắt - Lương Định Của,_._,"248 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-banh-canh-bot-xat-luong-dinh-cua
Cháo Sườn & Súp Cua - Á Đù,_._,"4 Đường Số 2, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-suon-sup-cua-a-du
Nhà Hàng Cháp Hàn Quốc - Cháo Đậu & Cháo Cá - Song Hành,_._,"51 Song Hành, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-hang-chap-han-quoc-chao-dau-chao-ca-song-hanh
Quán Ăn Vặt Cô Linh - Ăn Vặt - Nguyễn Duy Trinh,_._,"396 Nguyễn Duy Trinh, P.Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-vat-co-linh-an-vat-nguyen-duy-trinh.kldy5v
Quán Ốc Chợ Cây Xoài - Ốc - Đường Số 12,_._,"19 Đường Số 12, P.Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-oc-cho-cay-xoai-oc-duong-so-12.j5cozp
Ri Bin - Ốc - Đường G,_._,"Chung Cư Bình Khánh, Đường G, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ri-bin-oc-duong-g.tjvsxt
Quán Ốc A.Tú,7.6,"702 Nguyễn Thị Định, P. Thạnh Mỹ Lợi,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-oc-a-tu
Nhà Hàng Cơm Niêu Sài Gòn - Xuân Thủy,7.7,"75 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",9,https://www.foody.vn/ho-chi-minh/com-nieu-sai-gon-xuan-thuy
Quán Ăn Gia Đình Thu Hiền - Các Món Dê & Hải Sản,_._,"179 Trần Não,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-gia-dinh-thu-hien-cac-mon-de-hai-san
Quán Ăn Gia Đình 36,7.0,"123/7 Đồng Văn Cống,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-an-gia-dinh-36
Quán 38 - Hải Sản & Đặc Sản Đồng Quê,_._,"12 Đường Số 49B, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-38-hai-san-dac-san-dong-que
MATSURI - Japanese Restaurant - Xuân Thủy,7.7,"83 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",41,https://www.foody.vn/ho-chi-minh/matsuri-japanese-restaurant-xuan-thuy
Gà Bó Xôi Ngon - Shop Online,_._,"336 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-ngon-shop-online
Bánh Nậm Kiều,_._,"1 Vũ Tông Phan, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-nam-kieu
Cơm Chay Diệu Giác,6.4,"177 Trần Não, P. Bình An,Quận 2,TP. HCM",21,https://www.foody.vn/ho-chi-minh/com-chay-dieu-giac
Le Bacoulos French Cuisine - Lounge & Bar,8.0,"13 Tống Hữu Định, P. Thảo Điền,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/le-bacoulos-french-cuisine-lounge-bar
Phở Ông Tây,8.3,"33/17 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/pho-ong-tay-vo-truong-toan
Spice Bistro - Thảo Điền,7.0,"32 Đường Số 11, P. Thảo Điền,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/spice-bistro-thao-dien
Quán Gà Nòi Hầm Sả,_._,"24 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-ga-noi-ham-sa
Quán Ốc A.Tú,7.6,"702 Nguyễn Thị Định, P. Thạnh Mỹ Lợi,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-oc-a-tu
Nhà Hàng Cơm Niêu Sài Gòn - Xuân Thủy,7.7,"75 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",9,https://www.foody.vn/ho-chi-minh/com-nieu-sai-gon-xuan-thuy
Cơm Tấm Bình Dân - Hẻm 4 Thích Mật Thể,10.0,"Hẻm 4 Thích Mật Thể,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-tam-binh-dan-hem-4-thich-mat-the
Gà Bó Xôi Ngon - Shop Online,_._,"336 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-ngon-shop-online
MATSURI - Japanese Restaurant - Xuân Thủy,7.7,"83 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",41,https://www.foody.vn/ho-chi-minh/matsuri-japanese-restaurant-xuan-thuy
An Cafe & Restaurant - Vietnamese Cuisine,7.6,"10 Trần Ngọc Diện,Quận 2,TP. HCM",14,https://www.foody.vn/ho-chi-minh/an-cafe-restaurant-vietnamese-cuisine
RuNam Boutique - Estella Place,8.6,"Estella Place, 88 Song Hành, P. An Phú,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/runam-boutique-estella-place
Gà Bó Xôi Sài Gòn - Shop Online,_._,"335 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-sai-gon-shop-online
Phở Ông Tây,8.3,"33/17 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/pho-ong-tay-vo-truong-toan
Quán Gà Nòi Hầm Sả,_._,"24 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-ga-noi-ham-sa
Le Bacoulos French Cuisine - Lounge & Bar,8.0,"13 Tống Hữu Định, P. Thảo Điền,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/le-bacoulos-french-cuisine-lounge-bar
Cơm Chay Diệu Giác,6.4,"177 Trần Não, P. Bình An,Quận 2,TP. HCM",21,https://www.foody.vn/ho-chi-minh/com-chay-dieu-giac
Trường An - Bánh Xèo Miền Tây - Đường Số 15,9.9,"23 Đường Số 15, P. Bình Trưng Tây,Quận 2,TP. HCM",52,https://www.foody.vn/ho-chi-minh/truong-an-banh-xeo-mien-tay-duong-so-15
Cua Đồng 56,_._,"56 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cua-dong-56
Bột Chiên An Phúc,_._,"8 Vũ Tông Phan, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bot-chien-an-phuc
Hải Sản Tươi Khô Nha Trang Út Nhỏ - Nguyễn Duy Trinh,_._,"537 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hai-san-tuoi-kho-nha-trang-ut-nho-nguyen-duy-trinh
Quán Lẩu Cua Đồng Đất Cảng - Đặc Sản Hải Phòng - Đường 39,_._,"38 Đường 39, P. Bình Trưng Tây,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-lau-cua-dong-dat-cang-dac-san-hai-phong-duong-39
Nhà TomBer - Snacks,_._,"Chung Cư Citiesto, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-tomber-snacks
Quán Cơm 33 - Nguyễn Văn Giai,_._,"33 Nguyễn Đăng Giai, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-33-nguyen-van-giai
Keto Town - Phố Ẩm Thực,_._,"281 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/keto-town-pho-am-thuc
Bò Lá Lốt 5 Hưởng,_._,"Công Viên Mười Mẫu, Đường Số 49, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bo-la-lot-5-huong
RuNam Boutique - Estella Place,8.6,"Estella Place, 88 Song Hành, P. An Phú,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/runam-boutique-estella-place
Trường An - Bánh Xèo Miền Tây - Đường Số 15,9.9,"23 Đường Số 15, P. Bình Trưng Tây,Quận 2,TP. HCM",52,https://www.foody.vn/ho-chi-minh/truong-an-banh-xeo-mien-tay-duong-so-15
Cua Đồng 56,_._,"56 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cua-dong-56
Bếp Nhà Thỏ - Foods & Drink - Khu Đô Thị Sala,_._,"Shophouse Sarimi B1 - 00.08, Khu Đô Thị Sala, 10 Mai Chí Thọ, P. An Lợi Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bep-nha-tho-foods-drink-khu-do-thi-sala
Nhà Hàng Cỏ Garden,8.2,"74 - 76 Trần Não, P. Bình An,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/nha-hang-co-garden
Trần Gia Ký - Sủi Cảo Mì,_._,"28/5/2 Đường Số 11, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tran-gia-ky-sui-cao-mi
Anh Thọ - Ăn Vặt & Dừa Dầm,_._,"6 Đường Số 13, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/anh-tho-an-vat-dua-dam
Bakmie - Mì Xào & Cơm Chiên Indonesia,_._,"Căn SAV.3-00.08 Tầng Trệt, Tháp 3 Chung Cư The Sun Avenue, 28 Mai Chí Thọ, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bakmie-mi-xao-com-chien-indonesia
Ốc 170 Nguyễn Hoàng,_._,"170 Nguyễn Hoàng, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/oc-170-nguyen-hoang
Bò Né NaNo - Quốc Hương,_._,"47/41 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bo-ne-nano-quoc-huong
Material Cafe - Nguyễn Bá Huân,_._,"36 Nguyễn Bá Huân, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/material-cafe-nguyen-ba-huan
BEER IN DESERT - SINH TỐ & NƯỚC ÉP - ĐƯỜNG 62,_._,"2 Đường 62, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/beer-in-desert-sinh-to-nuoc-ep-duong-62
Ẩm Thực Chay Trần Não - Quán Chay  - Nguyễn Cừ,_._,"3  Nguyễn Cừ, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-chay-tran-nao-quan-chay-nguyen-cu.esqgp2
Ốc Tuấn Online - Ốc Hương Rang Trứng Muối & Tóp Mỡ Cháy Tỏi - Nguyễn Duy Trinh,_._,"866 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/oc-tuan-online-oc-huong-rang-trung-muoi-top-mo-chay-toi-nguyen-duy-trinh
Cơm Tấm Sườn Cây 999 - Trần Não,3.4,"160 Trần Não, P. An Khánh,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-tam-suon-cay-999-tran-nao.zgy70k
